chart_id,music_id,title,pronunciation,difficulty,play_level,chart_constant,total_note_count,published_at
1969,394,ボトルケーキ,ぼとるけーき,expert,24,,640,2023-08-25
1970,394,ボトルケーキ,ぼとるけーき,master,28,,759,2023-08-25
1974,395,サマータイムレコード,さまーたいむれこーど,expert,24,,1107,2023-08-15
1975,395,サマータイムレコード,さまーたいむれこーど,master,28,,1404,2023-08-15
1979,396,東京テディベア,とうきょうてでぃべあ,expert,28,,1172,2024-05-13
1980,396,東京テディベア,とうきょうてでぃべあ,master,31,,1449,2024-05-13
4045,396,東京テディベア,とうきょうてでぃべあ,append,34,,2024,2024-05-13
1984,397,フィラメントフィーバー,ふぃらめんとふぃーばー,expert,25,,864,2023-11-28
1985,397,フィラメントフィーバー,ふぃらめんとふぃーばー,master,29,,952,2023-11-28
1989,398,Beyond the way,びよんどざうぇい,expert,25,,737,2023-12-08
1990,398,Beyond the way,びよんどざうぇい,master,28,,900,2023-12-08
4105,398,Beyond the way,びよんどざうぇい,append,29,,1017,2023-12-08
1994,399,Disco No.39,でぃすこなんばーさーてぃーないん,expert,26,,950,2023-08-10
1995,399,Disco No.39,でぃすこなんばーさーてぃーないん,master,30,,1115,2023-08-10
1999,400,我らステインバスターズ！,われらすていんばすたーず！,expert,24,,797,2023-08-01
2000,400,我らステインバスターズ！,われらすていんばすたーず！,master,28,,810,2023-08-01
2004,401,まにまに,まにまに,expert,25,,893,2023-10-03
2005,401,まにまに,まにまに,master,29,,1014,2023-10-03
2010,402,エンヴィーベイビー,えんヴぃーべいびー,master,28,,1251,2024-01-03
2014,403,番凩,つがいこがらし,expert,24,,716,2023-10-09
2015,403,番凩,つがいこがらし,master,27,,892,2023-10-09
2020,404,blender,ぶれんだー,master,27,,781,2024-03-28
2025,405,MOTTO!!!,もっと,master,27,,1067,2024-01-15
4120,405,MOTTO!!!,もっと,append,29,,1225,2024-01-15
2029,406,ARQETYPE,あーきたいぷ,expert,27,,827,2023-11-10
2030,406,ARQETYPE,あーきたいぷ,master,31,,951,2023-11-10
2034,407,初めての恋が終わる時,はじめてのこいがおわるとき,expert,25,,822,2023-12-28
2035,407,初めての恋が終わる時,はじめてのこいがおわるとき,master,29,,995,2023-12-28
2039,408,CIRCUS PANIC!!!,さーかすぱにっく,expert,27,,1083,2023-09-04
2040,408,CIRCUS PANIC!!!,さーかすぱにっく,master,32,,1239,2023-09-04
2045,409,25時の情熱,にじゅうごじのじょうねつ,master,25,,725,2023-12-29
2049,410,マーシャル・マキシマイザー,まーしゃるまきしまいざー,expert,26,,694,2024-01-29
2050,410,マーシャル・マキシマイザー,まーしゃるまきしまいざー,master,29,,895,2024-01-29
2054,411,世界を照らすテトラッド,せかいをてらすてとらっど,expert,27,,850,2024-02-09
2055,411,世界を照らすテトラッド,せかいをてらすてとらっど,master,31,,1072,2024-02-09
4110,411,世界を照らすテトラッド,せかいをてらすてとらっど,append,30,,1210,2024-02-09
2059,412,デビルじゃないもん,でびるじゃないもん,expert,26,,854,2023-10-07
2060,412,デビルじゃないもん,でびるじゃないもん,master,29,,879,2023-10-07
2064,413,さよならプリンセス,さよならぷりんせす,expert,26,,812,2023-12-04
2065,413,さよならプリンセス,さよならぷりんせす,master,30,,1131,2023-12-04
2069,414,HERO,ひーろー,expert,26,,1194,2023-09-01
2070,414,HERO,ひーろー,master,31,,1278,2023-09-01
2074,415,ラッキー☆オーブ,らっきーおーぶ,expert,24,,802,2023-09-25
2075,415,ラッキー☆オーブ,らっきーおーぶ,master,28,,919,2023-09-25
2079,416,limbo,りんぼ,expert,26,,900,2024-02-16
2080,416,limbo,りんぼ,master,31,,958,2024-02-16
2084,417,くうになる,くうになる,expert,24,,769,2024-01-05
2085,417,くうになる,くうになる,master,29,,945,2024-01-05
2089,418,金木犀,きんもくせい,expert,26,,814,2023-12-30
2090,418,金木犀,きんもくせい,master,29,,899,2023-12-30
2099,420,imaginary love story,いまじなりーらぶすとーりー,expert,25,,1019,2025-07-03
2100,420,imaginary love story,いまじなりーらぶすとーりー,master,31,,1214,2025-07-03
2104,421,CR詠ZY,くれいじー,expert,24,,615,2023-10-12
2105,421,CR詠ZY,くれいじー,master,28,,728,2023-10-12
2109,422,JUMPIN’ OVER !,じゃんぴんおーばー,expert,24,,858,2024-02-27
2110,422,JUMPIN’ OVER !,じゃんぴんおーばー,master,28,,863,2024-02-27
2114,423,レグルス,れぐるす,expert,26,,949,2024-02-18
2115,423,レグルス,れぐるす,master,29,,1014,2024-02-18
4033,423,レグルス,れぐるす,append,30,,1268,2024-02-18
2119,424,インテグラル,いんてぐらる,expert,24,,868,2024-03-01
2120,424,インテグラル,いんてぐらる,master,28,,868,2024-03-01
4111,424,インテグラル,いんてぐらる,append,29,,1357,2024-03-01
2124,425,Cool Me Down,くーるみーだうん,expert,25,,1159,2023-10-16
2125,425,Cool Me Down,くーるみーだうん,master,29,,1250,2023-10-16
2130,426,On&On,おんあんどおん,master,27,,859,2023-11-13
2134,427,幽光、1/fのゆらめき,ゆうこうえふぶんのいちのゆらめき,expert,25,,718,2024-03-18
2135,427,幽光、1/fのゆらめき,ゆうこうえふぶんのいちのゆらめき,master,29,,877,2024-03-18
2139,428,ときめきジェットコースター,ときめきじぇっとこーすたー,expert,27,,1016,2024-05-10
2140,428,ときめきジェットコースター,ときめきじぇっとこーすたー,master,31,,1234,2024-05-10
2144,429,はぐ,はぐ,expert,24,,851,2023-10-31
2145,429,はぐ,はぐ,master,29,,983,2023-10-31
4116,429,はぐ,はぐ,append,29,,1109,2023-10-31
2149,430,『んっあっあっ。』,んっあっあっ,expert,24,,742,2024-01-04
2150,430,『んっあっあっ。』,んっあっあっ,master,28,,1071,2024-01-04
2155,431,flos,ふろーす,master,27,,893,2024-03-11
2159,432,強風オールバック,きょうふうおーるばっく,expert,24,,714,2024-01-01
2160,432,強風オールバック,きょうふうおーるばっく,master,28,,955,2024-01-01
2164,433,ヒアソビ,ひあそび,expert,27,,1053,2024-01-02
2165,433,ヒアソビ,ひあそび,master,31,,1116,2024-01-02
2170,434,1000年生きてる,せんねんいきてる,master,28,,757,2024-03-25
2174,435,リレイアウター,りれいあうたー,expert,26,,960,2024-02-03
2175,435,リレイアウター,りれいあうたー,master,30,,1203,2024-02-03
2179,436,古書屋敷殺人事件,こしょやしきさつじんじけん,expert,24,,823,2024-02-22
2180,436,古書屋敷殺人事件,こしょやしきさつじんじけん,master,28,,974,2024-02-22
2184,437,え？あぁ、そう。,えあぁそう,expert,25,,838,2024-02-01
2185,437,え？あぁ、そう。,えあぁそう,master,30,,1028,2024-02-01
2189,438,ハイドアンド・シーク,はいどあんどしーく,expert,24,,764,2024-01-09
2190,438,ハイドアンド・シーク,はいどあんどしーく,master,28,,898,2024-01-09
2194,439,一千光年,いっせんこうねん,expert,25,,941,2023-12-31
2195,439,一千光年,いっせんこうねん,master,30,,1141,2023-12-31
4024,439,一千光年,いっせんこうねん,append,31,,1496,2023-12-31
2199,440,ショウタイム×オーディエンス,しょうたいむおーでぃえんす,expert,25,,1091,2023-12-11
2200,440,ショウタイム×オーディエンス,しょうたいむおーでぃえんす,master,30,,1220,2023-12-11
2204,441,酔いどれ知らず,よいどれしらず,expert,24,,865,2024-04-15
2205,441,酔いどれ知らず,よいどれしらず,master,28,,1048,2024-04-15
4044,441,酔いどれ知らず,よいどれしらず,append,29,,1120,2024-04-15
2210,442,すれすれ,すれすれ,master,26,,595,2024-04-28
2214,443,林檎売りの泡沫少女,りんごうりのうたかたしょうじょ,expert,24,,1009,2024-07-17
2215,443,林檎売りの泡沫少女,りんごうりのうたかたしょうじょ,master,28,,1048,2024-07-17
2219,444,心泥夢(syndrome),しんどろーむ,expert,27,,1221,2024-01-22
2220,444,心泥夢(syndrome),しんどろーむ,master,31,,1383,2024-01-22
2224,445,Twilight Melody,とわいらいとめろでぃ,expert,25,,943,2025-06-30
2225,445,Twilight Melody,とわいらいとめろでぃ,master,28,,1128,2025-06-30
2229,446,オーバーコード,おーばーこーど,expert,26,,1113,2023-12-22
2230,446,オーバーコード,おーばーこーど,master,30,,1253,2023-12-22
2234,447,folern,ふぉれん,expert,30,,1392,2024-01-11
2235,447,folern,ふぉれん,master,32,,1486,2024-01-11
4026,447,folern,ふぉれん,append,35,,1794,2024-01-11
2239,448,Sage,さげ,expert,29,,1259,2024-01-18
2240,448,Sage,さげ,master,32,,1352,2024-01-18
4027,448,Sage,さげ,append,36,,1812,2024-01-18
2244,449,MarbleBlue.,まーぶるぶるー,expert,30,,1437,2024-01-25
2245,449,MarbleBlue.,まーぶるぶるー,master,33,,1460,2024-01-25
4028,449,MarbleBlue.,まーぶるぶるー,append,37,,2500,2024-01-25
2249,450,オペラ！スペースオペラ！,おぺらすぺーすおぺら,expert,26,,986,2024-05-29
2250,450,オペラ！スペースオペラ！,おぺらすぺーすおぺら,master,30,,1198,2024-05-29
4055,450,オペラ！スペースオペラ！,おぺらすぺーすおぺら,append,31,,1403,2024-05-29
2254,451,熱異常,ねついじょう,expert,27,,978,2024-05-17
2255,451,熱異常,ねついじょう,master,32,,1197,2024-05-17
2259,452,サイバーパンクデッドボーイ,さいばーぱんくでっどぼーい,expert,27,,917,2024-01-23
2260,452,サイバーパンクデッドボーイ,さいばーぱんくでっどぼーい,master,30,,1014,2024-01-23
2269,454,えれくとりっく・えんじぇぅ,えれくとりっく・えんじぇぅ,expert,24,,927,2024-03-30
2270,454,えれくとりっく・えんじぇぅ,えれくとりっく・えんじぇぅ,master,29,,1176,2024-03-30
2274,455,ド屑,どくず,expert,25,,844,2024-03-04
2275,455,ド屑,どくず,master,28,,817,2024-03-04
2279,456,幾望の月,きぼうのつき,expert,26,,892,2024-03-27
2280,456,幾望の月,きぼうのつき,master,29,,998,2024-03-27
4153,456,幾望の月,きぼうのつき,append,32,,1273,2024-03-27
2284,457,Supernova,すーぱーのゔぁ,expert,24,,750,2024-06-18
2285,457,Supernova,すーぱーのゔぁ,master,28,,890,2024-06-18
4058,457,Supernova,すーぱーのゔぁ,append,27,,1016,2024-06-18
2289,458,抜錨,ばつびょう,expert,24,,831,2024-06-03
2290,458,抜錨,ばつびょう,master,28,,954,2024-06-03
2299,460,LEADER,りーだー,expert,24,,763,2024-06-28
2300,460,LEADER,りーだー,master,28,,940,2024-06-28
2304,461,おどロボ,おどろぼ,expert,24,,1266,2024-02-04
2305,461,おどロボ,おどろぼ,master,29,,1339,2024-02-04
2309,462,レッドランドマーカー,れっどらんどまーかー,expert,26,,1018,2024-03-31
2310,462,レッドランドマーカー,れっどらんどまーかー,master,29,,1105,2024-03-31
2315,463,ハッピーチートデー,はっぴーちーとでー,master,26,,817,2024-02-10
2320,464,Intergalactic Bound,いんたーぎゃらくてぃっく ばうんど,master,26,,996,2025-07-04
2323,465,嬢王,じょうおう,hard,24,,994,2024-03-22
2324,465,嬢王,じょうおう,expert,31,,1266,2024-03-22
2325,465,嬢王,じょうおう,master,33,,1456,2024-03-22
4040,465,嬢王,じょうおう,append,36,,1972,2024-03-22
2329,466,ガーネットの涙,がーねっとのなみだ,expert,25,,774,2024-04-03
2330,466,ガーネットの涙,がーねっとのなみだ,master,28,,904,2024-04-03
2334,467,あいのうた,あいのうた,expert,25,,950,2024-04-02
2335,467,あいのうた,あいのうた,master,29,,1064,2024-04-02
2339,468,十六歳の心臓,じゅうろくさいのしんぞう,expert,27,,1162,2024-02-13
2340,468,十六歳の心臓,じゅうろくさいのしんぞう,master,31,,1470,2024-02-13
2345,469,ラグトレイン,らぐとれいん,master,27,,920,2024-02-29
4032,469,ラグトレイン,らぐとれいん,append,25,,1038,2024-02-29
2350,470,ハジメテノオト,はじめてのおと,master,26,,639,2024-03-09
2354,471,ULTRA C,うるとらしー,expert,25,,651,2024-07-07
2355,471,ULTRA C,うるとらしー,master,28,,769,2024-07-07
2359,472,成敗いたAAAAAす！,せいばいいたあああああす,expert,25,,1022,2024-07-15
2360,472,成敗いたAAAAAす！,せいばいいたあああああす,master,31,,1199,2024-07-15
2364,473,マインドブランド,まいんどぶらんど,expert,24,,764,2024-07-29
2365,473,マインドブランド,まいんどぶらんど,master,28,,1023,2024-07-29
2369,474,キラー,きらー,expert,27,,825,2024-08-07
2370,474,キラー,きらー,master,31,,1013,2024-08-07
4067,474,キラー,きらー,append,33,,1267,2024-08-07
2374,475,ちがう!!!,ちがう,expert,26,,930,2024-09-02
2375,475,ちがう!!!,ちがう,master,31,,1074,2024-09-02
2380,476,Shadow Shadow,しゃどうしゃどう,master,27,,783,2024-10-09
2384,477,モザイクロール (Reloaded),もざいくろーるりろーでっど,expert,24,,871,2024-10-01
2385,477,モザイクロール (Reloaded),もざいくろーるりろーでっど,master,29,,876,2024-10-01
2389,478,フューエル,ふゅーえる,expert,25,,698,2024-10-29
2390,478,フューエル,ふゅーえる,master,29,,930,2024-10-29
2399,480,おちゃめ機能,おちゃめきのう,expert,24,,933,2024-05-07
2400,480,おちゃめ機能,おちゃめきのう,master,30,,1171,2024-05-07
2405,481,明鏡止水,めいきょうしすい,master,28,,938,2024-03-08
2409,482,だめにんげんだ!,だめにんげんだ!,expert,26,,917,2024-05-24
2410,482,だめにんげんだ!,だめにんげんだ!,master,30,,976,2024-05-24
2414,483,アコトバ,あことば,expert,24,,664,2024-03-15
2415,483,アコトバ,あことば,master,29,,857,2024-03-15
2419,484,Henceforth,へんすふぉーす,expert,25,,916,2025-01-10
2420,484,Henceforth,へんすふぉーす,master,29,,1057,2025-01-10
2424,485,だんだん早くなる,だんだんはやくなる,expert,24,,851,2024-04-04
2425,485,だんだん早くなる,だんだんはやくなる,master,28,,918,2024-04-04
2429,486,おぎゃりないざー,おぎゃりないざー,expert,31,,1387,2024-04-19
2430,486,おぎゃりないざー,おぎゃりないざー,master,34,,1637,2024-04-19
4048,486,おぎゃりないざー,おぎゃりないざー,append,37,,2050,2024-04-19
2434,487,ダイジョブですか？,だいじょぶですか？,expert,31,,1495,2024-07-09
2435,487,ダイジョブですか？,だいじょぶですか？,master,34,,1674,2024-07-09
4063,487,ダイジョブですか？,だいじょぶですか？,append,37,,2555,2024-07-09
2439,488,メモリア,めもりあ,expert,31,,1637,2024-10-21
2440,488,メモリア,めもりあ,master,34,,1771,2024-10-21
4075,488,メモリア,めもりあ,append,37,,2117,2024-10-21
2445,489,熱風,ねっぷう,master,29,,925,2024-09-29
4073,489,熱風,ねっぷう,append,31,,1207,2024-09-29
2449,490,ルーマー,るーまー,expert,24,,863,2025-02-21
2450,490,ルーマー,るーまー,master,28,,1015,2025-02-21
2454,491,キャットラビング,きゃっとらびんぐ,expert,25,,934,2024-11-13
2455,491,キャットラビング,きゃっとらびんぐ,master,30,,1053,2024-11-13
2459,492,私は雨,わたしはあめ,expert,24,,823,2024-04-10
2460,492,私は雨,わたしはあめ,master,28,,918,2024-04-10
2464,493,きょうもハレバレ,きょうもはればれ,expert,24,,793,2024-06-10
2465,493,きょうもハレバレ,きょうもはればれ,master,28,,1033,2024-06-10
2469,494,ポッピンキャンディ☆フィーバー！,ぽっぴんきゃんでぃ☆ふぃーばー！,expert,26,,1140,2024-07-01
2470,494,ポッピンキャンディ☆フィーバー！,ぽっぴんきゃんでぃ☆ふぃーばー！,master,31,,1323,2024-07-01
2474,495,スーパーヒーロー,すーぱーひーろー,expert,25,,904,2024-09-09
2475,495,スーパーヒーロー,すーぱーひーろー,master,29,,909,2024-09-09
2479,496,シルバーコレクター,しるばーこれくたー,expert,26,,1113,2024-04-22
2480,496,シルバーコレクター,しるばーこれくたー,master,32,,1178,2024-04-22
2485,497,烈火,れっか,master,27,,948,2024-04-30
2489,498,はしる! とおく! とどく!,はしるとおくとどく,expert,25,,742,2024-12-19
2490,498,はしる! とおく! とどく!,はしるとおくとどく,master,29,,957,2024-12-19
2494,499,混沌ブギ,こんとんぶぎ,expert,25,,962,2024-12-29
2495,499,混沌ブギ,こんとんぶぎ,master,30,,1189,2024-12-29
4084,499,混沌ブギ,こんとんぶぎ,append,33,,1615,2024-12-29
2500,500,余花にみとれて,よかにみとれて,master,25,,613,2024-12-09
2504,501,Bad Apple!! feat.SEKAI,ばっどあっぷるふぃーちゃりんぐせかい,expert,24,,883,2024-05-04
2505,501,Bad Apple!! feat.SEKAI,ばっどあっぷるふぃーちゃりんぐせかい,master,29,,1181,2024-05-04
4051,501,Bad Apple!! feat.SEKAI,ばっどあっぷるふぃーちゃりんぐせかい,append,31,,1328,2024-05-04
2509,502,"Help me, ERINNNNNN!!",へるぷみーえーりん,expert,26,,1168,2024-05-05
2510,502,"Help me, ERINNNNNN!!",へるぷみーえーりん,master,30,,1318,2024-05-05
4052,502,"Help me, ERINNNNNN!!",へるぷみーえーりん,append,32,,1564,2024-05-05
2514,503,超最終鬼畜妹フランドール・Ｓ,ちょうさいしゅうきちくいもうとふらんどーるえす,expert,28,,1175,2024-05-03
2515,503,超最終鬼畜妹フランドール・Ｓ,ちょうさいしゅうきちくいもうとふらんどーるえす,master,32,,1270,2024-05-03
4053,503,超最終鬼畜妹フランドール・Ｓ,ちょうさいしゅうきちくいもうとふらんどーるえす,append,35,,1914,2024-05-03
2519,504,I know 愛脳.,あいのーあいのう,expert,26,,1016,2024-05-20
2520,504,I know 愛脳.,あいのーあいのう,master,31,,1119,2024-05-20
2524,505,コールボーイ,こーるぼーい,expert,25,,809,2024-10-05
2525,505,コールボーイ,こーるぼーい,master,29,,836,2024-10-05
2529,506,QUEEN,くいーん,expert,25,,1164,2024-08-26
2530,506,QUEEN,くいーん,master,29,,1385,2024-08-26
2534,507,エンパープル,えんぱーぷる,expert,24,,813,2024-06-20
2535,507,エンパープル,えんぱーぷる,master,29,,877,2024-06-20
4060,507,エンパープル,えんぱーぷる,append,30,,1126,2024-06-20
2539,508,ヘイヴン,へいヴん,expert,26,,875,2025-01-19
2540,508,ヘイヴン,へいヴん,master,30,,977,2025-01-19
2544,509,ライアーダンサー,らいあーだんさー,expert,26,,892,2025-03-10
2545,509,ライアーダンサー,らいあーだんさー,master,31,,1224,2025-03-10
2549,510,失敗作少女,しっぱいさくしょうじょ,expert,25,,805,2025-05-12
2550,510,失敗作少女,しっぱいさくしょうじょ,master,29,,986,2025-05-12
2554,511,如月アテンション,きさらぎあてんしょん,expert,25,,855,2024-10-03
2555,511,如月アテンション,きさらぎあてんしょん,master,29,,1155,2024-10-03
2559,512,合成するミライ,ごうせいするみらい,expert,25,,969,2024-06-24
2560,512,合成するミライ,ごうせいするみらい,master,30,,1094,2024-06-24
2564,513,CH4NGE,ちぇんじ,expert,24,,789,2025-01-01
2565,513,CH4NGE,ちぇんじ,master,28,,1101,2025-01-01
2574,515,イガク,いがく,expert,25,,892,2024-08-03
2575,515,イガク,いがく,master,31,,1226,2024-08-03
2580,516,あちこちデートさん,あちこちでーとさん,master,30,,829,2024-08-04
2584,517,メリーゴーラウンド,めりーごーらうんど,expert,26,,874,2024-07-22
2585,517,メリーゴーラウンド,めりーごーらうんど,master,29,,1024,2024-07-22
2589,518,みかぼし,みかぼし,expert,24,,984,2024-12-02
2590,518,みかぼし,みかぼし,master,30,,1114,2024-12-02
2595,519,夏夜ノ唄,なつよのうた,master,28,,787,2024-08-23
2599,520,透明エレジー,とうめいえれじー,expert,25,,848,2025-03-17
2600,520,透明エレジー,とうめいえれじー,master,30,,1058,2025-03-17
2604,521,オーバーライド,おーばーらいど,expert,26,,1004,2025-03-07
2605,521,オーバーライド,おーばーらいど,master,31,,1265,2025-03-07
2609,522,WAVE,うぇーぶ,expert,24,,794,2024-08-13
2610,522,WAVE,うぇーぶ,master,28,,837,2024-08-13
4147,522,WAVE,うぇーぶ,append,30,,1029,2024-08-13
2614,523,きみとぼくのレゾナンス,きみとぼくのれぞなんす,expert,24,,896,2024-10-06
2615,523,きみとぼくのレゾナンス,きみとぼくのれぞなんす,master,28,,1115,2024-10-06
2619,524,それでも僕らは歌うことをやめない,それでもぼくらはうたうことをやめない,expert,26,,705,2024-09-20
2620,524,それでも僕らは歌うことをやめない,それでもぼくらはうたうことをやめない,master,30,,814,2024-09-20
2624,525,アンテナ39,あんてなさんきゅー,expert,25,,1039,2024-08-30
2625,525,アンテナ39,あんてなさんきゅー,master,30,,1139,2024-08-30
2630,526,彗星ノ銀河,すいせいのくに,master,26,,699,2024-08-19
2635,527,Unpoison,あんぽいずん,master,28,,897,2024-09-24
2644,529,カルチャ,かるちゃ,expert,25,,797,2024-09-13
2645,529,カルチャ,かるちゃ,master,28,,1037,2024-09-13
2649,530,キャットフード,きゃっとふーど,expert,24,,895,2024-10-15
2650,530,キャットフード,きゃっとふーど,master,28,,1107,2024-10-15
2654,531,メズマライザー,めずまらいざー,expert,26,,1218,2024-10-02
2655,531,メズマライザー,めずまらいざー,master,31,,1451,2024-10-02
2660,532,レイヤーノート,れいやーのーと,master,27,,679,2024-09-17
2664,533,転生林檎,てんせいりんご,expert,25,,851,2024-10-07
2665,533,転生林檎,てんせいりんご,master,29,,879,2024-10-07
2669,534,ワールド・ランプシェード [reunion],わーるど らんぷしぇーど りゆにおん,expert,25,,895,2025-01-03
2670,534,ワールド・ランプシェード [reunion],わーるど らんぷしぇーど りゆにおん,master,30,,1155,2025-01-03
2679,536,Fire◎Flower (Rerec),ふぁいあふらわー,expert,25,,734,2025-03-02
2680,536,Fire◎Flower (Rerec),ふぁいあふらわー,master,29,,863,2025-03-02
2684,537,花に風,はなにかぜ,expert,24,,755,2025-04-08
2685,537,花に風,はなにかぜ,master,28,,960,2025-04-08
2689,538,オールセーブチャレンジ,おーるせーぶちゃれんじ,expert,26,,795,2025-04-28
2690,538,オールセーブチャレンジ,おーるせーぶちゃれんじ,master,30,,918,2025-04-28
2695,539,イレヴンス,いれヴんす,master,27,,699,2025-05-29
2699,540,虚無さん,にひるさん,expert,24,,650,2025-05-06
2700,540,虚無さん,にひるさん,master,29,,899,2025-05-06
2704,541,メインキャラクター,めいんきゃらくたー,expert,25,,951,2024-10-04
2705,541,メインキャラクター,めいんきゃらくたー,master,29,,1043,2024-10-04
2709,542,Blackjack,ぶらっくじゃっく,expert,25,,921,2024-10-08
2710,542,Blackjack,ぶらっくじゃっく,master,31,,1021,2024-10-08
2714,543,生命性シンドロウム,せいめいせいしんどろうむ,expert,29,,1299,2024-10-10
2715,543,生命性シンドロウム,せいめいせいしんどろうむ,master,33,,1493,2024-10-10
4077,543,生命性シンドロウム,せいめいせいしんどろうむ,append,36,,2357,2024-10-10
2719,544,妄想アスパルテーム,もうそうあすぱるてーむ,expert,25,,828,2024-11-05
2720,544,妄想アスパルテーム,もうそうあすぱるてーむ,master,30,,1134,2024-11-05
2725,545,脳天,のうてん,master,27,,975,2024-10-28
2729,546,その音が鳴るなら,そのおとがなるなら,expert,25,,952,2024-10-31
2730,546,その音が鳴るなら,そのおとがなるなら,master,29,,958,2024-10-31
2734,547,終焉逃避行,しゅうえんとうひこう,expert,25,,721,2025-02-01
2735,547,終焉逃避行,しゅうえんとうひこう,master,29,,816,2025-02-01
2739,548,ぼくのかみさま,ぼくのかみさま,expert,24,,792,2024-11-20
2740,548,ぼくのかみさま,ぼくのかみさま,master,28,,876,2024-11-20
4080,548,ぼくのかみさま,ぼくのかみさま,append,27,,989,2024-11-20
2744,549,化けの花,ばけのはな,expert,27,,875,2024-10-12
2745,549,化けの花,ばけのはな,master,31,,1003,2024-10-12
2749,550,shake it!,しぇいくいっと,expert,24,,789,2026-09-01
2750,550,shake it!,しぇいくいっと,master,28,,985,2026-09-01
2754,551,ロストアンブレラ,ろすとあんぶれら,expert,24,,804,2025-10-09
2755,551,ロストアンブレラ,ろすとあんぶれら,master,30,,926,2025-10-09
2759,552,M@GICAL☆CURE! LOVE ♥ SHOT!,まじかるきゅあらぶしょっと,expert,28,,980,2025-07-01
2760,552,M@GICAL☆CURE! LOVE ♥ SHOT!,まじかるきゅあらぶしょっと,master,30,,1215,2025-07-01
2764,553,パリィ,ぱりぃ,expert,27,,963,2024-11-25
2765,553,パリィ,ぱりぃ,master,31,,1024,2024-11-25
2769,554,snooze,すぬーず,expert,26,,961,2025-01-02
2770,554,snooze,すぬーず,master,32,,1142,2025-01-02
4085,554,snooze,すぬーず,append,33,,1429,2025-01-02
2774,555,フュージョン,ふゅーじょん,expert,27,,1056,2025-02-15
2775,555,フュージョン,ふゅーじょん,master,30,,1184,2025-02-15
4097,555,フュージョン,ふゅーじょん,append,34,,1555,2025-02-15
2780,556,サイハテ,さいはて,master,28,,999,2025-01-05
2784,557,花溺れ,はなおぼれ,expert,26,,780,2024-12-23
2785,557,花溺れ,はなおぼれ,master,29,,895,2024-12-23
2789,558,のだ,のだ,expert,25,,918,2025-01-04
2790,558,のだ,のだ,master,30,,927,2025-01-04
4082,558,のだ,のだ,append,33,,1346,2025-01-04
2794,559,おどりゃんせ,おどりゃんせ,expert,27,,1100,2025-10-01
2795,559,おどりゃんせ,おどりゃんせ,master,32,,1303,2025-10-01
2799,560,アイリッド,あいりっど,expert,25,,813,2025-07-13
2800,560,アイリッド,あいりっど,master,29,,960,2025-07-13
2804,561,プロトディスコ,ぷろとでぃすこ,expert,26,,913,2024-12-31
2805,561,プロトディスコ,ぷろとでぃすこ,master,32,,1057,2024-12-31
4089,561,プロトディスコ,ぷろとでぃすこ,append,34,,1404,2024-12-31
2809,562,アンヘル,あんへる,expert,27,,917,2024-12-30
2810,562,アンヘル,あんへる,master,31,,1187,2024-12-30
4087,562,アンヘル,あんへる,append,33,,1503,2024-12-30
2820,564,そこに在る、光。,そこにあるひかり,master,27,,408,2025-01-28
2824,565,夏に透明,なつにとうめい,expert,24,,691,2025-01-21
2825,565,夏に透明,なつにとうめい,master,28,,788,2025-01-21
2829,566,パンダヒーロー,ぱんだひーろー,expert,24,,820,2025-01-22
2830,566,パンダヒーロー,ぱんだひーろー,master,30,,1003,2025-01-22
2834,567,結ンデ開イテ羅刹ト骸,むすんでひらいてらせつとむくろ,expert,24,,826,2025-01-23
2835,567,結ンデ開イテ羅刹ト骸,むすんでひらいてらせつとむくろ,master,29,,903,2025-01-23
2844,569,シークレット・シーカー,しーくれっと・しーかー,expert,26,,894,2024-12-16
2845,569,シークレット・シーカー,しーくれっと・しーかー,master,30,,1019,2024-12-16
2849,570,スター,すたー,expert,25,,799,2025-10-19
2850,570,スター,すたー,master,29,,889,2025-10-19
2854,571,偽物人間40号,にせものにんげんよんじゅうごう,expert,25,,775,2025-09-24
2855,571,偽物人間40号,にせものにんげんよんじゅうごう,master,29,,823,2025-09-24
2860,572,飾って,かざって,master,27,,520,2025-08-28
2864,573,はじまりの未来,はじまりのみらい,expert,24,,972,2024-12-28
2865,573,はじまりの未来,はじまりのみらい,master,28,,1111,2024-12-28
2869,574,SToRY,すとーりー,expert,25,,705,2025-02-06
2870,574,SToRY,すとーりー,master,29,,784,2025-02-06
2874,575,FUN!!,ふぁん,expert,25,,622,2025-01-31
2875,575,FUN!!,ふぁん,master,29,,744,2025-01-31
2879,576,ファイアダンス,ふぁいあだんす,expert,25,,606,2025-01-25
2880,576,ファイアダンス,ふぁいあだんす,master,29,,680,2025-01-25
2884,577,スマイル*シンフォニー,すまいるしんふぉにー,expert,24,,594,2025-02-03
2885,577,スマイル*シンフォニー,すまいるしんふぉにー,master,28,,667,2025-02-03
2889,578,ハローセカイ,はろーせかい,expert,24,,621,2025-02-08
2890,578,ハローセカイ,はろーせかい,master,28,,759,2025-02-08
2894,579,Worlders,わーるだーず,expert,24,,924,2025-01-29
2895,579,Worlders,わーるだーず,master,28,,1060,2025-01-29
2899,580,三日月ステップ,みかづきすてっぷ,expert,25,,891,2025-03-03
2900,580,三日月ステップ,みかづきすてっぷ,master,28,,969,2025-03-03
2904,581,厨病激発ボーイ,ちゅうびょうげきはつぼーい,expert,27,,1118,2025-01-14
